school_id,num_applications,num_accepted,num_enrolled,acceptance_rate,enrollment_rate,cal_year
NGA_SCH_002478,902.0,672.0,619.0,74.5,92.1,2021
NGA_SCH_004741,747.0,376.0,322.0,50.3,85.6,2021
NGA_SCH_001297,1014.0,666.0,477.0,65.7,71.6,2021
NGA_SCH_005060,406.0,275.0,229.0,67.7,83.3,2021
NGA_SCH_009253,1503.0,691.9029827954799,1119.0,46.0,161.7,2021
NGA_SCH_003934,179.0,153.0,133.0,85.5,86.9,2021
NGA_SCH_011331,1457.0,929.0,773.0,63.8,83.2,2021
NGA_SCH_008582,1581.0,1014.0,870.0,64.1,85.8,2021
NGA_SCH_002224,190.0,130.0,94.0,68.4,72.3,2021
NGA_SCH_003422,406.0,252.0,187.0,62.1,74.2,2021
NGA_SCH_006669,1302.0,874.0,680.0,67.1,77.8,2021
NGA_SCH_003921,1816.0,1362.0,1236.0,75.0,90.7,2021
NGA_SCH_007261,1745.0,691.9029827954799,592.0,39.7,85.6,2021
NGA_SCH_008257,1016.0,524.0,451.0,51.6,86.1,2021
NGA_SCH_001838,913.0,421.0,391.0,46.1,92.9,2021
NGA_SCH_011348,964.0,752.0,606.0,78.0,80.6,2021
NGA_SCH_010031,1331.0,716.0,598.0,53.8,83.5,2021
NGA_SCH_004874,1329.0,1015.0,925.0,76.4,91.1,2021
NGA_SCH_002807,536.0,447.0,388.0,83.4,86.8,2021
NGA_SCH_005558,1710.0,1183.0,961.0,69.2,81.2,2021
NGA_SCH_002210,586.0,441.0,352.0,75.3,79.8,2021
NGA_SCH_001379,1907.0,1047.0,839.0,54.9,80.1,2021
NGA_SCH_001251,1432.0,1288.0,1136.0,89.9,88.2,2021
NGA_SCH_006438,332.0,232.0,179.0,69.9,77.2,2021
NGA_SCH_000161,1570.0,1295.0,1133.0,82.5,87.5,2021
NGA_SCH_007866,356.0,163.0,145.0,45.8,89.0,2021
NGA_SCH_000492,1569.0,1480.0,1164.0,94.3,78.6,2021
NGA_SCH_004955,1871.0,1185.0,945.0,63.3,79.7,2021
NGA_SCH_008249,774.0,328.0,236.0,42.4,72.0,2021
NGA_SCH_004526,365.0,255.0,191.0,69.9,74.9,2021
NGA_SCH_003417,152.0,126.0,96.0,82.9,76.2,2021
NGA_SCH_000597,1515.0,811.0,571.0,53.5,70.4,2021
NGA_SCH_002643,1029.4926440539436,788.0,602.0,76.5,76.4,2021
NGA_SCH_011165,741.0,541.0,388.0,73.0,71.7,2021
NGA_SCH_002293,1569.0,1304.0,1024.0,83.1,78.5,2021
NGA_SCH_000214,94.0,47.0,44.0,50.0,93.6,2021
NGA_SCH_003594,158.0,134.0,116.0,84.8,86.6,2021
NGA_SCH_009709,1994.0,1376.0,1195.0,69.0,86.8,2021
NGA_SCH_009855,1313.0,1170.0,1073.0,89.1,91.7,2021
NGA_SCH_001792,920.0,525.0,469.0,57.1,89.3,2021
NGA_SCH_001993,1751.0,996.0,742.0,56.9,74.5,2021
NGA_SCH_001528,210.0,140.0,123.0,66.7,87.9,2021
NGA_SCH_006022,1596.0,1123.0,807.0,70.4,71.9,2021
NGA_SCH_010925,859.0,761.0,588.0,88.6,77.3,2021
NGA_SCH_003676,1692.0,796.0,571.2093307527758,47.0,71.8,2021
NGA_SCH_003835,1354.0,635.0,481.0,46.9,75.7,2021
NGA_SCH_000588,764.0,655.0,577.0,85.7,88.1,2021
NGA_SCH_005660,215.0,138.0,127.0,64.2,92.0,2021
NGA_SCH_004650,1596.0,662.0,479.0,41.5,72.4,2021
NGA_SCH_007160,1712.0,1087.0,844.0,63.5,77.6,2021
NGA_SCH_008754,179.0,117.0,83.0,65.4,70.9,2021
NGA_SCH_001633,640.0,393.0,295.0,61.4,75.1,2021
NGA_SCH_003888,1526.0,662.0,494.0,43.4,74.6,2021
NGA_SCH_010368,747.0,709.0,667.0,94.9,94.1,2021
NGA_SCH_004050,1305.0,776.0,543.0,59.5,70.0,2021
NGA_SCH_003194,104.0,73.0,64.0,70.2,87.7,2021
NGA_SCH_001447,301.0,143.0,126.0,47.5,88.1,2021
NGA_SCH_003798,1325.0,961.0,838.0,72.5,87.2,2021
NGA_SCH_011109,884.0,377.0,269.0,42.6,71.4,2021
NGA_SCH_009467,1468.0,1246.0,1145.0,84.9,91.9,2021
NGA_SCH_010787,1061.0,666.0,523.0,62.8,78.5,2021
NGA_SCH_000276,767.0,543.0,403.0,70.8,74.2,2021
NGA_SCH_000606,1787.0,777.0,613.0,43.5,78.9,2021
NGA_SCH_003803,1077.0,784.0,609.0,72.8,77.7,2021
NGA_SCH_000439,333.0,162.0,153.0,48.6,94.4,2021
NGA_SCH_001132,1974.0,1467.0,1134.0,74.3,77.3,2021
NGA_SCH_002370,712.0,344.0,273.0,48.3,79.4,2021
NGA_SCH_002432,1724.0,1118.0,1001.0,64.8,89.5,2021
NGA_SCH_007010,1957.0,943.0,850.0,48.2,90.1,2021
NGA_SCH_009391,851.0,545.0,491.0,64.0,90.1,2021
NGA_SCH_001610,221.0,116.0,98.0,52.5,84.5,2021
NGA_SCH_011080,148.0,100.0,77.0,67.6,77.0,2021
NGA_SCH_003436,1498.0,691.9029827954799,701.0,46.2,101.3,2021
NGA_SCH_005376,846.0,482.0,367.0,57.0,76.1,2021
NGA_SCH_004214,1784.0,1365.0,1061.0,76.5,77.7,2021
NGA_SCH_006381,1980.0,1385.0,1248.0,69.9,90.1,2021
NGA_SCH_009309,1785.0,1217.0,1002.0,68.2,82.3,2021
NGA_SCH_002561,1137.0,1035.0,899.0,91.0,86.9,2021
NGA_SCH_007085,278.0,241.0,186.0,86.7,77.2,2021
NGA_SCH_003890,1437.0,737.0,534.0,51.3,72.5,2021
NGA_SCH_007777,341.0,226.0,173.0,66.3,76.5,2021
NGA_SCH_004643,947.0,718.0,660.0,75.8,91.9,2021
NGA_SCH_005431,1037.0,657.0,523.0,63.4,79.6,2021
NGA_SCH_002749,1650.0,1128.0,855.0,68.4,75.8,2021
NGA_SCH_004043,1983.0,1476.0,1386.0,74.4,93.9,2021
NGA_SCH_004582,1098.0,890.0,681.0,81.1,76.5,2021
NGA_SCH_011494,1204.0,669.0,575.0,55.6,85.9,2021
NGA_SCH_007464,623.0,327.0,283.0,52.5,86.5,2021
NGA_SCH_001786,1828.0,1512.0,1138.0,82.7,75.3,2021
NGA_SCH_003097,1521.0,674.0,492.0,44.3,73.0,2021
NGA_SCH_000742,1134.0,656.0,489.0,57.8,74.5,2021
NGA_SCH_003992,1210.0,706.0,579.0,58.3,82.0,2021
NGA_SCH_008745,437.0,201.0,186.0,46.0,92.5,2021
NGA_SCH_010614,1019.0,908.0,790.0,89.1,87.0,2021
NGA_SCH_006450,885.0,420.0,373.0,47.5,88.8,2021
NGA_SCH_006349,1328.0,916.0,665.0,69.0,72.6,2021
NGA_SCH_005403,1970.0,916.0,860.0,46.5,93.9,2021
NGA_SCH_000658,1946.0,1413.0,1273.0,72.6,90.1,2021
NGA_SCH_000797,793.0,592.0,450.0,74.7,76.0,2021
NGA_SCH_007601,1207.0,792.0,631.0,65.6,79.7,2021
NGA_SCH_001405,239.0,191.0,155.0,79.9,81.2,2021
NGA_SCH_005524,1881.0,973.0,793.0,51.7,81.5,2021
NGA_SCH_010535,648.0,543.0,465.0,83.8,85.6,2021
NGA_SCH_003185,1436.0,715.0,526.0,49.8,73.6,2021
NGA_SCH_000265,178.0,137.0,116.0,77.0,84.7,2021
NGA_SCH_006251,618.0,439.0,316.0,71.0,72.0,2021
NGA_SCH_000997,1793.0,1583.0,1370.0,88.3,86.5,2021
NGA_SCH_009183,644.0,310.0,249.0,48.1,80.3,2021
NGA_SCH_006345,683.0,406.0,298.0,59.4,73.4,2021
NGA_SCH_006650,1246.0,852.0,780.0,68.4,91.5,2021
NGA_SCH_003887,89.0,73.0,65.0,82.0,89.0,2021
NGA_SCH_009402,458.0,394.0,299.0,86.0,75.9,2021
NGA_SCH_010609,1822.0,1485.0,1228.0,81.5,82.7,2021
NGA_SCH_001390,884.0,691.9029827954799,507.0,78.3,73.3,2021
NGA_SCH_011107,576.0,405.0,347.0,70.3,85.7,2021
NGA_SCH_007674,455.0,346.0,274.0,76.0,79.2,2021
NGA_SCH_011297,80.0,68.0,60.0,85.0,88.2,2021
NGA_SCH_009462,1166.0,1094.0,890.0,93.8,81.4,2021
NGA_SCH_001068,1722.0,691.9029827954799,772.0,40.2,111.6,2021
NGA_SCH_000070,610.0,523.0,453.0,85.7,86.6,2021
NGA_SCH_008654,713.0,544.0,471.0,76.3,86.6,2021
NGA_SCH_006786,1015.0,843.0,772.0,83.1,91.6,2021
NGA_SCH_009263,431.0,347.0,283.0,80.5,81.6,2021
NGA_SCH_010536,1462.0,772.0,673.0,52.8,87.2,2021
NGA_SCH_001719,190.0,85.0,63.0,44.7,74.1,2021
NGA_SCH_006980,990.0,525.0,413.0,53.0,78.7,2021
NGA_SCH_011291,325.0,238.0,195.0,73.2,81.9,2021
NGA_SCH_011597,778.0,738.0,560.0,94.9,75.9,2021
NGA_SCH_000823,810.0,381.0,267.0,47.0,70.1,2021
NGA_SCH_008151,1336.0,620.0,588.0,46.4,94.8,2021
NGA_SCH_008825,1136.0,644.0,584.0,56.7,90.7,2021
NGA_SCH_000769,840.0,477.0,360.0,56.8,75.5,2021
NGA_SCH_009289,848.0,519.0,485.0,61.2,93.4,2021
NGA_SCH_005970,1485.0,1106.0,924.0,74.5,83.5,2021
NGA_SCH_004484,1099.0,691.9029827954799,528.0,63.0,76.3,2021
NGA_SCH_000512,1205.0,748.0,587.0,62.1,78.5,2021
NGA_SCH_008006,1292.0,691.9029827954799,658.0,53.6,95.1,2021
NGA_SCH_005580,957.0,572.0,471.0,59.8,82.3,2021
NGA_SCH_002910,851.0,659.0,509.0,77.4,77.2,2021
NGA_SCH_006905,1925.0,1004.0,836.0,52.2,83.3,2021
NGA_SCH_002805,1656.0,837.0,626.0,50.5,74.8,2021
NGA_SCH_001389,1341.0,967.0,905.0,72.1,93.6,2021
NGA_SCH_010134,225.0,167.0,124.0,74.2,74.3,2021
NGA_SCH_005915,516.0,447.0,353.0,86.6,79.0,2021
NGA_SCH_005582,203.0,157.0,146.0,77.3,93.0,2021
NGA_SCH_005951,865.0,549.0,384.0,63.5,69.9,2021
NGA_SCH_005260,1758.0,1445.0,1173.0,82.2,81.2,2021
NGA_SCH_003016,1605.0,745.0,618.0,46.4,83.0,2021
NGA_SCH_002248,1111.0,801.0,570.0,72.1,71.2,2021
NGA_SCH_007446,1332.0,1197.0,982.0,89.9,82.0,2021
NGA_SCH_004734,699.0,388.0,336.0,55.5,86.6,2021
NGA_SCH_002488,1545.0,1167.0,1058.0,75.5,90.7,2021
NGA_SCH_001140,1610.0,1148.0,865.0,71.3,75.3,2021
NGA_SCH_002675,626.0,540.0,486.0,86.3,90.0,2021
NGA_SCH_006514,1540.0,1276.0,1027.0,82.9,80.5,2021
NGA_SCH_007830,1516.0,1426.0,1058.0,94.1,74.2,2021
NGA_SCH_000829,835.0,567.0,488.0,67.9,86.1,2021
NGA_SCH_005627,1912.0,1040.0,879.0,54.4,84.5,2021
NGA_SCH_008253,729.0,600.0,430.0,82.3,71.7,2021
NGA_SCH_000207,441.0,272.0,222.0,61.7,81.6,2021
NGA_SCH_000256,1938.0,1825.0,1590.0,94.2,87.1,2021
NGA_SCH_008164,1335.0,1144.0,978.0,85.7,85.5,2021
NGA_SCH_010782,1167.0,813.0,600.0,69.7,73.8,2021
NGA_SCH_002597,404.0,290.0,267.0,71.8,92.1,2021
NGA_SCH_007504,1450.0,1086.0,836.0,74.9,77.0,2021
NGA_SCH_001789,1234.0,850.0,674.0,68.9,79.3,2021
NGA_SCH_011587,1573.0,1224.0,986.0,77.8,80.6,2021
NGA_SCH_004168,759.0,363.0,279.0,47.8,76.9,2021
NGA_SCH_007923,1409.0,906.0,692.0,64.3,76.4,2021
NGA_SCH_009858,110.0,83.0,78.0,75.5,94.0,2021
NGA_SCH_004226,84.0,79.0,67.0,94.0,84.8,2021
NGA_SCH_004292,586.0,456.0,328.0,77.8,71.9,2021
NGA_SCH_002274,600.0,534.0,436.0,89.0,81.6,2021
NGA_SCH_003759,1598.0,1169.0,868.0,73.2,74.3,2021
NGA_SCH_003380,304.0,181.0,135.0,59.5,74.6,2021
NGA_SCH_008394,463.0,284.0,217.0,61.3,76.4,2021
NGA_SCH_002933,969.0,808.0,618.0,83.4,76.5,2021
NGA_SCH_001536,1619.0,1309.0,990.0,80.9,75.6,2021
NGA_SCH_009135,730.0,562.0,444.0,77.0,79.0,2021
NGA_SCH_001672,604.0,453.0,383.0,75.0,84.5,2021
NGA_SCH_005226,1029.4926440539436,49.0,41.0,4.8,83.7,2021
NGA_SCH_008497,350.0,287.0,239.0,82.0,83.3,2021
NGA_SCH_010620,1352.0,974.0,886.0,72.0,91.0,2021
NGA_SCH_000200,1821.0,1520.0,1210.0,83.5,79.6,2021
NGA_SCH_003322,703.0,662.0,527.0,94.2,79.6,2021
NGA_SCH_000712,1362.0,1261.0,1028.0,92.6,81.5,2021
NGA_SCH_006437,1354.0,619.0,466.0,45.7,75.3,2021
NGA_SCH_001411,546.0,318.0,224.0,58.2,70.4,2021
NGA_SCH_008137,1157.0,984.0,813.0,85.0,82.6,2021
NGA_SCH_007346,1629.0,955.0,858.0,58.6,89.8,2021
NGA_SCH_004083,383.0,226.0,168.0,59.0,74.3,2021
NGA_SCH_005330,537.0,493.0,381.0,91.8,77.3,2021
NGA_SCH_008816,423.0,246.0,191.0,58.2,77.6,2021
NGA_SCH_001763,1521.0,1379.0,1135.0,90.7,82.3,2021
NGA_SCH_001303,988.0,499.0,367.0,50.5,73.5,2021
NGA_SCH_011195,1767.0,734.0,547.0,41.5,74.5,2021
NGA_SCH_010893,1495.0,1083.0,801.0,72.4,74.0,2021
NGA_SCH_010070,741.0,501.0,369.0,67.6,73.7,2021
NGA_SCH_000469,1984.0,1534.0,1408.0,77.3,91.8,2021
NGA_SCH_008332,1161.0,1038.0,780.0,89.4,75.1,2021
NGA_SCH_011532,963.0,767.0,618.0,79.6,80.6,2021
NGA_SCH_010991,360.0,260.0,212.0,72.2,81.5,2021
NGA_SCH_010517,595.0,415.0,376.0,69.7,90.6,2021
NGA_SCH_011634,529.0,464.0,403.0,87.7,86.9,2021
NGA_SCH_007621,868.0,641.0,514.0,73.8,80.2,2021
NGA_SCH_004757,1769.0,1398.0,1085.0,79.0,77.6,2021
NGA_SCH_006675,1589.0,1277.0,904.0,80.4,70.8,2021
NGA_SCH_010286,505.0,432.0,571.2093307527758,85.5,132.2,2021
NGA_SCH_000905,1500.0,1049.0,848.0,69.9,80.8,2021
NGA_SCH_008893,1978.0,1227.0,1151.0,62.0,93.8,2021
NGA_SCH_001979,1952.0,1097.0,1032.0,56.2,94.1,2021
NGA_SCH_002870,90.0,41.0,35.0,45.6,85.4,2021
NGA_SCH_001223,1698.0,788.0,732.0,46.4,92.9,2021
NGA_SCH_011435,1211.0,691.9029827954799,784.0,57.1,113.3,2021
NGA_SCH_003055,82.0,33.0,30.0,40.2,90.9,2021
NGA_SCH_000361,498.0,272.0,193.0,54.6,71.0,2021
NGA_SCH_006928,1013.0,798.0,597.0,78.8,74.8,2021
NGA_SCH_001535,568.0,304.0,243.0,53.5,79.9,2021
NGA_SCH_004827,1875.0,848.0,648.0,45.2,76.4,2021
NGA_SCH_004728,1441.0,586.0,442.0,40.7,75.4,2021
NGA_SCH_001897,1930.0,783.0,574.0,40.6,73.3,2021
NGA_SCH_000716,1202.0,954.0,845.0,79.4,88.6,2021
NGA_SCH_000108,566.0,374.0,312.0,66.1,83.4,2021
NGA_SCH_000527,520.0,398.0,367.0,76.5,92.2,2021
NGA_SCH_005628,1964.0,1160.0,834.0,59.1,71.9,2021
NGA_SCH_002376,1850.0,979.0,802.0,52.9,81.9,2021
NGA_SCH_003783,546.0,334.0,236.0,61.2,70.7,2021
NGA_SCH_005239,396.0,162.0,135.0,40.9,83.3,2021
NGA_SCH_000896,1792.0,883.0,711.0,49.3,80.5,2021
NGA_SCH_007798,596.0,462.0,386.0,77.5,83.5,2021
NGA_SCH_005600,1204.0,499.0,465.0,41.4,93.2,2021
NGA_SCH_006504,491.0,432.0,338.0,88.0,78.2,2021
NGA_SCH_009007,1825.0,1514.0,1280.0,83.0,84.5,2021
NGA_SCH_004801,1597.0,1027.0,968.0,64.3,94.3,2021
NGA_SCH_003080,919.0,553.0,467.0,60.2,84.4,2021
NGA_SCH_002524,1903.0,1726.0,1450.0,90.7,84.0,2021
NGA_SCH_004876,1407.0,1272.0,1067.0,90.4,83.9,2021
NGA_SCH_007758,996.0,922.0,685.0,92.6,74.3,2021
NGA_SCH_010502,1369.0,963.0,910.0,70.3,94.5,2021
NGA_SCH_008103,128.0,113.0,86.0,88.3,76.1,2021
NGA_SCH_003166,1310.0,933.0,824.0,71.2,88.3,2021
NGA_SCH_000381,1018.0,703.0,560.0,69.1,79.7,2021
NGA_SCH_004732,855.0,459.0,401.0,53.7,87.4,2021
NGA_SCH_004277,675.0,504.0,381.0,74.7,75.6,2021
NGA_SCH_001826,1790.0,1472.0,1343.0,82.2,91.2,2021
NGA_SCH_001375,334.0,246.0,177.0,73.7,72.0,2021
NGA_SCH_000297,1015.0,676.0,564.0,66.6,83.4,2021
NGA_SCH_002568,846.0,536.0,435.0,63.4,81.2,2021
NGA_SCH_009104,884.0,626.0,577.0,70.8,92.2,2021
NGA_SCH_005482,926.0,373.0,301.0,40.3,80.7,2021
NGA_SCH_008868,1016.0,608.0,440.0,59.8,72.4,2021
NGA_SCH_002630,198.0,169.0,122.0,85.4,72.2,2021
NGA_SCH_008310,691.0,292.0,246.0,42.3,84.2,2021
NGA_SCH_000794,1752.0,827.0,649.0,47.2,78.5,2021
NGA_SCH_010020,1907.0,1584.0,1141.0,83.1,72.0,2021
NGA_SCH_010465,1801.0,1295.0,1153.0,71.9,89.0,2021
NGA_SCH_007122,998.0,802.0,623.0,80.4,77.7,2021
NGA_SCH_004258,527.0,288.0,230.0,54.6,79.9,2021
NGA_SCH_002324,414.0,345.0,290.0,83.3,84.1,2021
NGA_SCH_000863,964.0,502.0,432.0,52.1,86.1,2021
NGA_SCH_003651,1819.0,1236.0,954.0,67.9,77.2,2021
NGA_SCH_006378,947.0,393.0,347.0,41.5,88.3,2021
NGA_SCH_002285,746.0,622.0,513.0,83.4,82.5,2021
NGA_SCH_003919,158.0,106.0,78.0,67.1,73.6,2021
NGA_SCH_001968,722.0,674.0,480.0,93.4,71.2,2021
NGA_SCH_007061,724.0,303.0,274.0,41.9,90.4,2021
NGA_SCH_000056,602.0,475.0,435.0,78.9,91.6,2021
NGA_SCH_009411,1724.0,1364.0,1149.0,79.1,84.2,2021
NGA_SCH_005496,732.0,575.0,457.0,78.6,79.5,2021
NGA_SCH_010383,1183.0,631.0,524.0,53.3,83.0,2021
NGA_SCH_010792,539.0,239.0,167.0,44.3,69.9,2021
NGA_SCH_002875,249.0,227.0,175.0,91.2,77.1,2021
NGA_SCH_010217,108.0,84.0,60.0,77.8,71.4,2021
NGA_SCH_002355,1326.0,586.0,531.0,44.2,90.6,2021
NGA_SCH_010583,1295.0,644.0,533.0,49.7,82.8,2021
NGA_SCH_002581,1144.0,1020.0,776.0,89.2,76.1,2021
NGA_SCH_005546,1029.4926440539436,1069.0,936.0,103.8,87.6,2021
NGA_SCH_011307,1866.0,1510.0,1396.0,80.9,92.5,2021
NGA_SCH_005292,1517.0,1420.0,1070.0,93.6,75.4,2021
NGA_SCH_002312,869.0,433.0,410.0,49.8,94.7,2021
NGA_SCH_008552,214.0,111.0,103.0,51.9,92.8,2021
NGA_SCH_011463,515.0,434.0,320.0,84.3,73.7,2021
NGA_SCH_000900,1825.0,1024.0,880.0,56.1,85.9,2021
NGA_SCH_006183,1983.0,1330.0,986.0,67.1,74.1,2021
NGA_SCH_011402,864.0,654.0,510.0,75.7,78.0,2021
NGA_SCH_008517,1504.0,1239.0,999.0,82.4,80.6,2021
NGA_SCH_003381,100.0,80.0,57.0,80.0,71.2,2021
NGA_SCH_005353,1915.0,1100.0,808.0,57.4,73.5,2021
NGA_SCH_008741,985.0,817.0,643.0,82.9,78.7,2021
NGA_SCH_001927,676.0,555.0,481.0,82.1,86.7,2021
NGA_SCH_009099,200.0,129.0,111.0,64.5,86.0,2021
NGA_SCH_007789,884.0,689.0,561.0,77.9,81.4,2021
NGA_SCH_009692,1910.0,1724.0,1612.0,90.3,93.5,2021
NGA_SCH_007683,1164.0,557.0,454.0,47.9,81.5,2021
NGA_SCH_001110,696.0,486.0,376.0,69.8,77.4,2021
NGA_SCH_004416,1463.0,639.0,449.0,43.7,70.3,2021
NGA_SCH_005467,293.0,217.0,187.0,74.1,86.2,2021
NGA_SCH_010123,404.0,375.0,348.0,92.8,92.8,2021
NGA_SCH_006548,667.0,472.0,447.0,70.8,94.7,2021
NGA_SCH_009055,841.0,423.0,354.0,50.3,83.7,2021
NGA_SCH_003254,1014.0,873.0,792.0,86.1,90.7,2021
NGA_SCH_008525,1646.0,1075.0,1019.0,65.3,94.8,2021
NGA_SCH_009557,422.0,183.0,128.0,43.4,69.9,2021
NGA_SCH_003474,215.0,97.0,85.0,45.1,87.6,2021
NGA_SCH_007384,621.0,585.0,508.0,94.2,86.8,2021
NGA_SCH_004010,1029.4926440539436,282.0,203.0,27.4,72.0,2021
NGA_SCH_003930,1441.0,1265.0,924.0,87.8,73.0,2021
NGA_SCH_009574,879.0,587.0,541.0,66.8,92.2,2021
NGA_SCH_000696,1005.0,846.0,786.0,84.2,92.9,2021
NGA_SCH_004482,211.0,691.9029827954799,133.0,327.9,19.2,2021
NGA_SCH_005939,1137.0,923.0,806.0,81.2,87.3,2021
NGA_SCH_004244,135.0,107.0,97.0,79.3,90.7,2021
NGA_SCH_001270,951.0,606.0,478.0,63.7,78.9,2021
NGA_SCH_002336,1625.0,1352.0,1054.0,83.2,78.0,2021
NGA_SCH_011726,491.0,247.0,232.0,50.3,93.9,2021
NGA_SCH_008184,1661.0,1394.0,1053.0,83.9,75.5,2021
NGA_SCH_005320,531.0,379.0,342.0,71.4,90.2,2021
NGA_SCH_001167,256.0,112.0,85.0,43.8,75.9,2021
NGA_SCH_006059,970.0,578.0,500.0,59.6,86.5,2021
NGA_SCH_010261,1219.0,673.0,561.0,55.2,83.4,2021
NGA_SCH_010968,1881.0,1722.0,1360.0,91.5,79.0,2021
NGA_SCH_001281,1829.0,832.0,714.0,45.5,85.8,2021
NGA_SCH_006768,707.0,669.0,503.0,94.6,75.2,2021
NGA_SCH_007690,822.0,473.0,342.0,57.5,72.3,2021
NGA_SCH_000952,556.0,303.0,272.0,54.5,89.8,2021
NGA_SCH_001439,258.0,221.0,168.0,85.7,76.0,2021
NGA_SCH_009917,1524.0,1225.0,866.0,80.4,70.7,2021
NGA_SCH_004590,1816.0,1256.0,1085.0,69.2,86.4,2021
NGA_SCH_001544,1061.0,646.0,492.0,60.9,76.2,2021
NGA_SCH_000495,1952.0,1176.0,1013.0,60.2,86.1,2021
NGA_SCH_007335,1255.0,1139.0,874.0,90.8,76.7,2021
NGA_SCH_008778,194.0,99.0,70.0,51.0,70.7,2021
NGA_SCH_000667,655.0,307.0,248.0,46.9,80.8,2021
NGA_SCH_000992,618.0,273.0,229.0,44.2,83.9,2021
NGA_SCH_005476,1959.0,1707.0,1362.0,87.1,79.8,2021
NGA_SCH_006026,510.0,317.0,291.0,62.2,91.8,2021
NGA_SCH_001404,1695.0,1454.0,1294.0,85.8,89.0,2021
NGA_SCH_002366,1345.0,1197.0,1011.0,89.0,84.5,2021
NGA_SCH_006074,1880.0,1521.0,1343.0,80.9,88.3,2021
NGA_SCH_002849,480.0,327.0,252.0,68.1,77.1,2021
NGA_SCH_009792,146.0,113.0,106.0,77.4,93.8,2021
NGA_SCH_008550,490.0,260.0,190.0,53.1,73.1,2021
NGA_SCH_001117,987.0,488.0,342.0,49.4,70.1,2021
NGA_SCH_003643,559.0,429.0,312.0,76.7,72.7,2021
NGA_SCH_010635,1790.0,1626.0,1467.0,90.8,90.2,2021
NGA_SCH_000868,1793.0,1194.0,1088.0,66.6,91.1,2021
NGA_SCH_008227,798.0,509.0,433.0,63.8,85.1,2021
NGA_SCH_004422,621.0,505.0,438.0,81.3,86.7,2021
NGA_SCH_011339,81.0,48.0,42.0,59.3,87.5,2021
NGA_SCH_000158,579.0,444.0,397.0,76.7,89.4,2021
NGA_SCH_008819,149.0,139.0,104.0,93.3,74.8,2021
NGA_SCH_007888,827.0,396.0,338.0,47.9,85.4,2021
NGA_SCH_005718,580.0,467.0,377.0,80.5,80.7,2021
NGA_SCH_010931,957.0,597.0,526.0,62.4,88.1,2021
NGA_SCH_004035,1335.0,1073.0,798.0,80.4,74.4,2021
NGA_SCH_003305,1777.0,723.0,537.0,40.7,74.3,2021
NGA_SCH_001001,713.0,629.0,499.0,88.2,79.3,2021
NGA_SCH_001787,1780.0,818.0,674.0,46.0,82.4,2021
NGA_SCH_000291,84.0,70.0,62.0,83.3,88.6,2021
NGA_SCH_001036,1932.0,1255.0,1022.0,65.0,81.4,2021
NGA_SCH_000856,1631.0,1106.0,986.0,67.8,89.2,2021
NGA_SCH_004730,1528.0,1154.0,840.0,75.5,72.8,2021
NGA_SCH_006984,1320.0,551.0,512.0,41.7,92.9,2021
NGA_SCH_003526,1546.0,870.0,669.0,56.3,76.9,2021
NGA_SCH_007884,205.0,145.0,133.0,70.7,91.7,2021
NGA_SCH_007479,1129.0,569.0,479.0,50.4,84.2,2021
NGA_SCH_002134,1292.0,597.0,471.0,46.2,78.9,2021
NGA_SCH_004848,1477.0,987.0,863.0,66.8,87.4,2021
NGA_SCH_008779,607.0,492.0,364.0,81.1,74.0,2021
NGA_SCH_003787,1630.0,819.0,650.0,50.2,79.4,2021
NGA_SCH_007314,1571.0,1305.0,915.0,83.1,70.1,2021
NGA_SCH_000536,1103.0,484.0,404.0,43.9,83.5,2021
NGA_SCH_008503,1749.0,1342.0,1172.0,76.7,87.3,2021
NGA_SCH_003442,305.0,244.0,227.0,80.0,93.0,2021
NGA_SCH_008979,1573.0,1263.0,1192.0,80.3,94.4,2021
NGA_SCH_001520,393.0,372.0,260.0,94.7,69.9,2021
NGA_SCH_010551,1101.0,564.0,496.0,51.2,87.9,2021
NGA_SCH_003600,1921.0,1109.0,951.0,57.7,85.8,2021
NGA_SCH_005523,1891.0,1526.0,1258.0,80.7,82.4,2021
NGA_SCH_008942,1110.0,516.0,462.0,46.5,89.5,2021
NGA_SCH_001606,1059.0,549.0,435.0,51.8,79.2,2021
NGA_SCH_001166,833.0,566.0,529.0,67.9,93.5,2021
NGA_SCH_001933,1298.0,662.0,514.0,51.0,77.6,2021
NGA_SCH_007348,1937.0,1540.0,1151.0,79.5,74.7,2021
NGA_SCH_002345,1413.0,1145.0,1022.0,81.0,89.3,2021
NGA_SCH_001077,685.0,636.0,597.0,92.8,93.9,2021
NGA_SCH_004432,1637.0,805.0,645.0,49.2,80.1,2021
NGA_SCH_004859,1238.0,1156.0,1007.0,93.4,87.1,2021
NGA_SCH_006417,1358.0,826.0,703.0,60.8,85.1,2021
NGA_SCH_004390,742.0,426.0,384.0,57.4,90.1,2021
NGA_SCH_004655,1711.0,1318.0,1235.0,77.0,93.7,2021
NGA_SCH_006145,1825.0,1255.0,962.0,68.8,76.7,2021
NGA_SCH_009032,1592.0,973.0,851.0,61.1,87.5,2021
NGA_SCH_000946,672.0,391.0,335.0,58.2,85.7,2021
NGA_SCH_008978,1174.0,582.0,491.0,49.6,84.4,2021
NGA_SCH_003248,893.0,377.0,296.0,42.2,78.5,2021
NGA_SCH_005459,1502.0,626.0,560.0,41.7,89.5,2021
